Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,predicted_depth
113.0598098,34.83941459,6.385,1039,1157,1343,1067,5.44191666666666
113.0600883,34.83981947,6.15,1033,1144,1343,1039,5.631466666666681
113.0598158,34.83956969,6.47,1039,1157,1343,1053,5.178633333333327
113.0611311,34.84010838,6.8625,1046,1150,1406,1361,6.289924999996674
113.0622746,34.84164459,5.8825,1051,1174,1369,1009,5.61122500000001
113.0611919,34.84081616,6.1925,1033,1178,1365,997,5.315025000000007
113.0601305,34.83909744,6.9725,1028,1136,1343,1221,6.885108333333322
113.0615936,34.84038976,7.93,1018,1150,1291,1039,7.348608333333317
113.0619518,34.841437,5.965,1039,1174,1347,1023,5.856141666666678
113.0615886,34.84039394,8.0225,1018,1150,1291,1039,7.3803666666666485
113.0601035,34.83988667,5.88,1033,1144,1343,1039,5.752783333333364
113.0622816,34.84163231,6.2175,1028,1149,1343,1056,5.759155555556648
113.0601575,34.83930419,6.905,1028,1149,1354,1170,7.174175000000002
113.0596117,34.83910335,6.6,1050,1157,1354,1091,6.954266666666675
113.0601202,34.83965949,6.8225,1017,1157,1339,1049,6.695241666666693
113.0613499,34.84070792,6.9625,1029,1158,1338,1029,7.2945833333333345
113.0601902,34.83960648,7.26,1033,1157,1365,1128,7.020350000000012
113.0589496,34.83804262,8.535,1028,1157,1364,1289,8.082816666666655
113.0613171,34.84069608,7.59,1029,1158,1338,1029,7.461774999999998
113.0601669,34.83948012,7.1425,1033,1157,1365,1128,7.224583333333344
113.0602269,34.83954642,7.3125,1033,1157,1365,1128,7.140875000000017
113.0620078,34.8413598,7.0,1039,1174,1347,1023,5.92456666666668
113.0620133,34.8413517,7.0325,1039,1174,1347,1023,5.924408333333346
113.0596927,34.83904036,7.3025,1033,1165,1357,1156,7.422791666666693
113.0623238,34.84154791,7.1675,1028,1149,1343,1056,5.059763888889992
113.061508,34.84077233,6.84,1029,1129,1331,1043,6.101499999999995
113.0608928,34.8399242,7.6325,1022,1148,1365,1198,6.422241666666681
113.0606264,34.84009767,7.5375,1022,1144,1361,1058,7.334024999999982
113.0613242,34.84068923,7.67,1029,1158,1338,1029,7.455658333333331
113.0602756,34.83950791,7.54,1033,1157,1365,1128,7.457658333333347
113.0597923,34.83924124,7.9525,1045,1144,1343,1067,5.626091666666666
113.0608371,34.84033077,7.0575,1039,1153,1343,1049,6.4558083333333185
113.0615105,34.84076103,6.895,1029,1129,1331,1043,6.181183333333326
113.0606301,34.84008759,7.5275,1022,1144,1361,1058,7.334024999999982
113.0606443,34.84003134,7.64,1022,1144,1361,1058,7.355058333333339
113.0588923,34.83867161,7.0025,1022,1148,1339,1090,6.538075000000002
113.0608861,34.83991564,7.7825,1022,1148,1365,1198,6.385983333333348
113.0609466,34.84027917,7.7025,1017,1157,1365,1142,6.601150000000001
113.0597239,34.83900389,7.6325,1033,1165,1357,1156,7.381175000000023
113.0603283,34.83948812,8.055,1033,1157,1365,1128,7.629366666666672
113.0615913,34.84050356,8.0425,990,1108,1233,959,6.654825000000003
113.0616052,34.84041466,7.7525,1018,1150,1291,1039,7.26442499999999
113.058951,34.83807962,8.72,1028,1157,1364,1289,8.089216666666657
113.0587218,34.83805163,8.8325,1039,1161,1361,1207,9.253433333333295
113.0614434,34.84057594,7.7525,1029,1141,1313,1025,7.372958333333334
113.0614263,34.84058925,7.8125,1029,1141,1313,1025,7.299766666666669
113.0614996,34.84051984,7.7525,1029,1141,1313,1025,7.407299999999998
113.0612655,34.84076352,7.1575,1029,1158,1338,1029,7.073566666666678
113.0603425,34.83948503,8.08,1033,1157,1365,1128,7.636600000000005
113.0614287,34.8405011,7.5625,1029,1141,1313,1025,7.284066666666672
113.0606582,34.83996587,8.0125,1022,1144,1361,1058,7.079091666666676
113.0615383,34.84063834,7.4275,1029,1129,1331,1043,6.707708333333325
113.0613773,34.84058912,7.3625,1029,1141,1313,1025,7.30530833333334
113.061575,34.8405313,7.87,990,1108,1233,959,6.7905666666666695
113.0610558,34.84022322,7.62,1024,1158,1399,1291,7.250302777776639
113.0614126,34.84052443,7.4725,1029,1141,1313,1025,7.2768666666666775
113.0597565,34.83909988,8.0975,1033,1165,1357,1156,7.306666666666679
113.0597437,34.83882627,8.935,1039,1161,1390,1214,9.448433333333318
113.0616453,34.84045846,7.665,1018,1150,1291,1039,6.696300000000017
113.059833,34.83879459,9.9725,1039,1161,1390,1214,9.544166666666648
113.05983,34.83872593,7.9725,1089,1224,1498,1466,8.819824999999966
113.0597512,34.83905969,8.41,1033,1165,1357,1156,7.377575000000015
113.0597482,34.83879154,9.1375,1039,1161,1390,1214,9.470366666666651
113.0587475,34.83799477,9.45,1039,1161,1361,1207,9.294783333333292
113.0597696,34.83875474,9.055,1089,1224,1498,1466,9.111933333333297
113.0607097,34.83984347,8.775,1033,1153,1354,1137,7.200033333333348
113.0588097,34.83790669,8.9675,1066,1185,1400,1416,8.11464166666665
