Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10
104.26830291748,30.3180465698242,26.47,-4.776809987,-4.713269372,-5.189521544,-4.97126982,-4.908193076,-4.524267851,-4.816480772,-5.314874032,3.50698978096658
104.26448059082,30.3154067993164,12.06,-5.053076278,-5.062736207,-5.589910396,-5.351516229,-5.06670679,-4.671063629,-4.921529462,-5.242510824,3.22013174748525
104.267883300781,30.3188552856445,25.22,-4.789990711,-4.855773519,-5.294899137,-5.045282142,-4.77928173,-4.532049934,-4.673303494,-5.443166448,3.38786617711556
104.266075134277,30.3101825714111,19.18,-5.332577687,-5.350379281,-5.868277376,-5.445633343,-5.136143091,-4.992133962,-5.378590136,-5.686547346,2.99881883314726
104.260131835938,30.3120441436768,27.0,-5.138964846,-5.253744432,-5.438285333,-5.169985835,-5.159930047,-4.747471439,-4.724673359,-5.267441456,3.07152033166844
104.271965026855,30.301643371582,20.77,-5.597897496,-5.83256265,-6.285951697,-5.9041153,-5.514007489,-5.17614969,-5.303656453,-5.996069744,2.66426160786907
104.275100708008,30.2991333007812,25.42,-5.600297703,-5.373478381,-5.444527403,-5.810465713,-5.879174529,-5.021271305,-5.511025758,-6.197383314,2.98170135664989
104.258270263672,30.3113117218018,17.65,-5.105737297,-5.407895869,-5.544222795,-5.350272053,-4.924403456,-4.641445045,-4.815773145,-5.313005803,2.95638777878688
104.274673461914,30.3009357452393,18.25,-5.578026473,-5.664635372,-5.757666761,-6.103125597,-5.287904125,-5.239743877,-5.600235274,-6.378763166,2.77513421133911
104.271621704102,30.3057918548584,13.07,-5.553806443,-5.780399725,-8.063359837,-5.56707178,-5.621927349,-5.305624027,-5.483432659,-6.067899671,2.69802239075047
104.267959594727,30.3224658966064,26.93,-4.785564252,-4.830817773,-4.982221615,-4.980995177,-4.654978335,-4.230539111,-4.387729749,-5.013203427,3.40852425799518
104.268028259277,30.3129901885986,21.23,-5.216869461,-5.509240754,-5.793783736,-5.257392664,-5.329207758,-4.944510469,-5.424190327,-5.714124955,2.8832130097602
104.267303466797,30.3131675720215,27.17,-5.178891949,-5.620480791,-5.346935106,-5.523405907,-5.471812539,-4.867489321,-5.15427053,-5.636546711,2.80532204213152
104.267776489258,30.3193969726562,22.88,-4.870100036,-4.811624501,-5.147630329,-5.000508332,-4.827214359,-4.505459746,-4.699638983,-5.306111656,3.42447220826853
104.269386291504,30.31227684,19.96,-5.173323921,-5.291108734,-5.590306155,-5.195430996,-5.209638025,-4.935152705,-5.172225579,-5.804603325,3.04320405197829
104.269454956055,30.3170604705811,11.6,-5.070169782,-4.960888822,-5.423093698,-5.182254992,-4.995772163,-4.458888841,-4.761877191,-5.250511265,3.30185265202669
104.270133972168,30.3104763031006,23.28,-5.479374883,-5.899335576,-5.753336623,-5.690646721,-5.49103078,-5.116220159,-5.372253174,-5.785631995,2.62195960870599
104.26717376709,30.3168659210205,27.28,-4.885036195,-4.865355774,-5.1399015,-5.121884356,-4.873692277,-4.688129047,-4.886954844,-5.542951663,3.37995779874436
104.264526367188,30.3086395263672,10.22,-5.338076994,-5.424657404,-5.593950645,-5.302833356,-5.072360195,-4.674551655,-4.637304386,-4.864603783,2.94414379296241
104.271003723145,30.3050670623779,17.69,-5.602765937,-5.68801697,-6.077945047,-6.074430112,-5.624786545,-5.228092696,-5.421993422,-5.83234117,2.75932024616975
104.27498626709,30.3005771636963,19.0,-5.679765573,-5.466320306,-5.865842149,-5.84154212,-5.863708762,-5.217141431,-5.502347951,-6.247090003,2.91395127264133
104.268585205078,30.3086624145508,16.39,-5.236708942,-5.388559454,-5.673611247,-5.417054327,-5.184290448,-5.407407731,-5.378000151,-5.751486365,2.97058108377845
104.26806640625,30.3224658966064,27.1,-4.786069225,-4.792514988,-4.982221615,-4.904496431,-4.654893568,-4.230539111,-4.356755688,-5.01313193,3.44040165570178
104.258361816406,30.3122138977051,23.15,-5.097042066,-5.077528047,-5.614990318,-5.312514234,-4.995782073,-4.695138049,-4.84496362,-5.471381185,3.20840156251409
104.267158508301,30.3183994293213,20.92,-4.788470386,-4.835750527,-5.127654744,-4.852177588,-4.731069302,-4.544072006,-4.688207572,-5.213653735,3.40443395174331
104.274040222168,30.3021965026855,22.67,-5.812195369,-5.841571661,-6.482341154,-6.435785463,-5.665800502,-5.425991108,-5.518888261,-6.165751338,2.65849394167191
104.266967773438,30.3160533905029,26.69,-4.961504285,-5.046289263,-5.347087837,-5.061080337,-4.991338932,-4.69129354,-4.965591401,-5.546746038,3.23321642843291
104.269401550293,30.3101100921631,22.95,-5.362367793,-5.345778448,-5.57824,-5.733755659,-5.203037058,-5.070360444,-5.400201759,-6.009631999,3.00224045417475
104.256813049316,30.3110332489014,14.3,-5.215246287,-5.366391979,-5.852445912,-5.312507575,-5.125527477,-4.52004314,-4.794778101,-5.105959413,2.98694180552611
104.270889282227,30.3058776855469,14.99,-5.463674925,-5.773391042,-5.830240029,-6.00422815,-5.475359798,-5.17449232,-5.693723934,-6.236340092,2.70260572455162
104.270172119141,30.305061340332,27.79,-5.798157188,-5.778926974,-6.692764725,-5.955448277,-5.783859763,-5.277082178,-5.695683874,-6.53187755,2.69898457507354
104.267456054688,30.3209285736084,16.3,-4.924529482,-4.780926122,-5.059927594,-4.856573951,-4.705052642,-4.510184101,-4.518797284,-5.075638079,3.45008654655173
104.268653869629,30.3132648468018,22.23,-5.218638712,-5.273455195,-5.847952203,-5.315437152,-5.359209757,-4.926051451,-5.160567644,-5.753026053,3.05655073174732
104.257225036621,30.3112163543701,2.72,-5.07223766,-5.079694211,-5.358970032,-5.233369144,-4.797432716,-4.508799903,-4.718309343,-5.10572348,3.2066867775129
104.265724182129,30.3154144287109,15.04,-5.116009218,-5.259999546,-5.41175731,-5.388474756,-5.094974317,-4.814717236,-5.130368553,-5.644746252,3.06676211994674
104.261505126953,30.3091640472412,14.38,-5.176374758,-5.233870013,-5.283377144,-5.151249147,-5.032014708,-4.647325322,-4.757368527,-5.238876587,3.08668571179804
104.267112731934,30.3108196258545,21.62,-5.444915257,-5.118745972,-5.473889236,-5.512689028,-5.312963487,-5.013061734,-5.409075407,-5.802715978,3.17590630214435
104.266502380371,30.3226375579834,26.09,-4.737794871,-4.730624749,-5.01841818,-4.727649614,-4.593908707,-4.264634924,-4.417556612,-5.027522566,3.49233477784821
104.272155761719,30.3034477233887,15.59,-5.306783258,-5.463071062,-6.110841809,-5.788951621,-5.18648338,-4.974227105,-5.29312846,-5.724335238,2.91629347028907
104.269165039062,30.314079284668,20.79,-5.213759155,-5.29767582,-5.526432852,-5.204948724,-5.055208421,-4.738799474,-5.15727818,-5.507974815,3.03825381700956
104.258361816406,30.3125762939453,22.52,-5.242124228,-5.502504747,-5.45603275,-5.281964761,-5.03447146,-4.650179446,-4.876599296,-5.469113374,2.88801230003128
104.268562316895,30.3119106292725,16.22,-5.142545969,-5.169996607,-5.587281472,-5.354742535,-5.496132619,-4.89805016,-5.193269856,-5.581949281,3.13590226529486
104.268409729004,30.3184967041016,26.74,-4.755579169,-4.728989586,-5.160733281,-4.930989879,-4.886539765,-4.438835003,-4.691693615,-5.313131794,3.49371382935243
104.270355224609,30.3084011077881,18.69,-5.253467,-5.480403088,-5.844172171,-5.604726286,-5.274792446,-5.109228594,-5.362720455,-5.519688157,2.90382440022467
104.270362854004,30.3070487976074,16.48,-5.531611284,-5.421851994,-6.176369783,-5.659604097,-5.233699297,-5.119829674,-5.43461456,-6.10482834,2.94618923431067
104.267082214355,30.3151512145996,17.83,-4.969681328,-4.985286491,-5.390392772,-5.259854578,-4.997459781,-4.63737902,-4.971431738,-5.619627954,3.28212731972408
104.26602935791,30.3167705535889,26.67,-4.926477684,-4.861096815,-5.334121424,-5.052438121,-5.042745758,-4.655930472,-4.920494333,-5.476559183,3.38347114690688
104.274787902832,30.2993125915527,24.74,-5.597132503,-5.405172365,-5.372895216,-5.493663417,-5.655157603,-5.040548993,-5.508293362,-6.257717018,2.95838246196697
104.267150878906,30.3195724487305,18.52,-4.684318716,-4.683038989,-5.143937124,-4.845512001,-4.839478385,-4.432400747,-4.640215563,-5.380840683,3.53261018819354
104.273857116699,30.2988567352295,15.46,-5.640976813,-5.593458607,-5.77272569,-5.560282415,-5.412149394,-5.221338234,-5.22115268,-5.645402019,2.82400341232941
104.26146697998,30.3146686553955,23.21,-5.120721606,-5.209559895,-5.530209572,-5.17926713,-5.100125636,-4.693415595,-4.826601087,-5.307208554,3.10533231509064
104.268165588379,30.3086605072021,20.85,-5.406777392,-5.288010562,-5.921696331,-5.698039488,-5.208106867,-5.11755166,-5.376851092,-6.014962897,3.04554221327253
104.258285522461,30.309326171875,9.05,-5.096172471,-5.269280222,-5.457532115,-5.024012068,-4.828172386,-4.358857089,-4.575620972,-5.000575993,3.05971554002939
104.266494750977,30.310094833374,17.93,-5.337441177,-5.388443977,-5.98995343,-5.703139276,-5.212189069,-5.099912936,-5.383701428,-5.986003888,2.97066606529764
104.2685547,30.3121814727783,16.49,-5.16827047,-5.195136652,-5.544419084,-5.296401307,-5.427838946,-5.116865219,-5.056330929,-5.615823343,3.11644506126733
104.258262634277,30.3114929199219,18.7,-5.190446907,-5.40398417,-5.397641343,-5.319397601,-4.980643496,-4.641038171,-4.936516803,-5.312523161,2.95925314661368
104.26651763916,30.320291519165,19.33,-4.64227487,-4.627221935,-4.904447216,-4.708797788,-4.631579709,-4.321530616,-4.413887677,-5.296390292,3.58022072376453
104.272148132324,30.3053436279297,13.44,-5.517853026,-5.562345998,-6.849691839,-5.688652276,-5.454772443,-5.157051253,-5.18352848,-5.542231596,2.84570450892369
104.26530456543,30.3157730102539,7.8,-5.108092855,-5.016071996,-5.513945123,-5.218588801,-5.159639198,-4.603227704,-4.960220297,-5.341196547,3.25737015122124
104.265617370605,30.3163166046143,18.23,-4.951438151,-5.110746312,-5.21644496,-5.267738815,-4.96269451,-4.793919571,-4.958291474,-5.672859247,3.18219082880282
104.267486572266,30.3168678283691,26.95,-4.865758381,-4.866484762,-5.01975235,-5.037634134,-4.909843395,-4.564690224,-4.741035716,-5.369936657,3.37902690098678
104.273513793945,30.3028240203857,19.59,-5.644687701,-5.779643486,-6.063078235,-5.903308414,-5.355419993,-5.151463101,-5.447535683,-6.21786915,2.69851639879563
104.2695313,30.3074035644531,7.87,-5.436218942,-5.482497244,-5.902834065,-5.502307321,-5.421065998,-5.33908266,-5.397938389,-5.728575707,2.90232192697649
104.268867492676,30.3120937347412,18.47,-5.171445109,-5.257259783,-5.870187796,-5.476825067,-5.260042816,-5.098084354,-5.34915391,-5.983294019,3.06884535768659
104.267471313477,30.3179512023926,25.68,-4.774062144,-4.858994945,-5.106089964,-4.910942419,-4.750485884,-4.462737397,-4.814820255,-5.504487447,3.38520600924364
104.260643005371,30.3133106231689,19.49,-5.101754614,-5.337529228,-5.540723467,-5.345598136,-4.998667009,-4.711661311,-4.619917575,-5.087475409,3.00838545067778
104.272247314453,30.3057956695557,9.33,-5.558261895,-5.949548333,-6.144370101,-5.723617365,-5.484054203,-5.307748429,-5.553302108,-5.792098559,2.59083560269594
104.262496948242,30.3156661987305,25.21,-5.064562107,-5.098553561,-5.417087625,-5.201693071,-5.032718123,-4.737355814,-4.824824618,-5.331129989,3.19179011474227
104.268218994141,30.3153381347656,25.53,-4.974879646,-4.902109315,-5.431136839,-5.028540324,-5.022570534,-4.684150471,-4.975123017,-5.69582443,3.3497484230408
104.260986328125,30.3090705871582,14.39,-5.009720167,-5.121953098,-5.067003213,-5.149827969,-4.652330974,-4.565123732,-4.521414392,-5.148033817,3.17338981758819
104.268394470215,30.3197612762451,24.49,-4.939158725,-4.77551676,-5.123042901,-4.921965126,-4.954709826,-4.481284559,-4.5377543,-5.165732458,3.45461348208064
104.267929077148,30.3128089904785,27.24,-5.218041623,-5.213023782,-5.899797562,-5.567941178,-5.173608532,-5.109726544,-5.285577554,-5.641933892,3.102668966
104.273101806641,30.3025512695312,19.61,-5.596800247,-5.596235811,-6.000984081,-5.901900473,-5.739783805,-5.020958331,-5.275549918,-5.947720952,2.82207626095341
104.267929077148,30.3127193450928,27.15,-5.219021569,-5.272871774,-5.698727966,-5.567941178,-5.173608532,-5.109726544,-5.207412895,-5.641257822,3.05699279704724
104.27067565918,30.3068695068359,16.82,-5.581196804,-5.620627715,-6.262885258,-5.664529454,-5.468528812,-5.122131864,-5.32323658,-6.00390343,2.80522089529175
104.269355773926,30.3171501159668,11.33,-5.068652671,-4.959782618,-5.291314208,-5.133398522,-4.974727975,-4.458619824,-4.745920224,-5.250511265,3.30274918751618
104.260528564453,30.3153858184814,27.41,-5.1089073,-5.114586617,-5.309172544,-5.192019289,-4.984434249,-4.616712532,-4.943340266,-5.460976059,3.17917254308953
104.269981384277,30.3167018890381,8.76,-4.998624607,-4.944489841,-5.298883793,-5.008658014,-4.903991068,-4.52249236,-4.504064728,-5.278410528,3.31516259317251
104.267532348633,30.3237266540527,12.4,-4.754971647,-5.011473672,-4.810602984,-4.72581586,-4.409114096,-4.154914816,-4.27200874,-4.719360078,3.26105854167329
104.272148132324,30.3053436279297,13.26,-5.517853026,-5.562345998,-6.849691839,-5.688652276,-5.454772443,-5.157051253,-5.18352848,-5.542231596,2.84570450892369
104.272033691406,30.3060646057129,4.03,-5.51120459,-6.007403665,-6.074235393,-5.603152684,-5.387467718,-5.277483795,-5.420279725,-5.749540662,2.55571572870627
104.265090942383,30.316764831543,26.49,-5.071313877,-5.053594726,-5.209485073,-5.068763237,-4.797717202,-4.789266232,-4.845894855,-5.533368007,3.22739899788506
104.268005371094,30.3166007995605,21.43,-4.87055988,-5.074498038,-5.350370058,-5.106165467,-4.972614975,-4.634869065,-4.728359207,-5.614482455,3.21080148518452
104.268325805664,30.3156089782715,20.13,-4.973352343,-4.9871441,-5.27029333,-5.188280659,-4.97991859,-4.683215008,-4.973707351,-5.731925727,3.28062924365663
104.264419555664,30.3087291717529,8.34,-4.845152579,-5.229725961,-5.632967236,-5.170924947,-5.049258919,-4.673793485,-4.425833711,-4.41831764,3.08985684949171
104.271011352539,30.3043441772461,19.41,-5.655846517,-6.23540243,-6.497591056,-5.969955642,-5.488640733,-5.026784923,-5.39716646,-5.543051581,2.42521030302251
104.267387390137,30.31569481,26.76,-4.94366268,-4.98274561,-5.17749857,-5.110922005,-4.956082628,-4.636568256,-4.969370591,-5.55190747,3.28417729497781
104.268310546875,30.3175048828125,26.61,-4.932776586,-5.066623442,-5.40869958,-5.102105764,-4.987516845,-4.489795241,-4.771186452,-5.244196192,3.21704562698301
104.272590637207,30.3016471862793,19.68,-5.649555638,-5.444283169,-5.836902676,-5.766428983,-5.387697798,-5.178757128,-5.227306101,-5.816116615,2.92987814011307
104.257446289062,30.3097724914551,12.85,-5.086353435,-5.320239735,-5.252735664,-5.222674947,-4.875083757,-4.59125822,-4.598380338,-5.133802905,3.0213065192951
104.260437011719,30.312858581543,22.31,-5.024305065,-5.010473373,-5.470943902,-5.346981988,-5.108180051,-4.699098774,-4.832697971,-5.068595833,3.26186134216431
104.264320373535,30.3085479736328,9.15,-5.337407088,-5.389471,-5.724638164,-5.302999334,-4.806142117,-4.703664473,-4.495938027,-4.864299138,2.9699103539653
104.269752502441,30.3056907653809,25.37,-5.903839277,-5.467180662,-6.663634006,-5.593269903,-5.649984446,-5.195368062,-5.686730227,-5.823405119,2.91333144608081
104.270362854004,30.3073196411133,12.11,-5.527047019,-5.531299288,-6.101043569,-5.616521859,-5.369076248,-5.051784313,-5.317558126,-6.350835545,2.86756197098524
104.257133483887,30.3098621368408,11.07,-5.110274235,-4.994496648,-5.373747294,-5.244235232,-5.068785798,-4.526230315,-4.70922596,-5.13308051,3.27470504558129
104.26229095459,30.3159370422363,25.13,-4.912150262,-5.11914451,-5.226002995,-5.058886419,-5.032094847,-4.633178886,-4.80702091,-5.32828201,3.17559349309394
104.262092590332,30.3148517608643,27.08,-5.095876537,-5.129250923,-5.424500067,-5.135598671,-5.081639353,-4.724559018,-4.762418895,-5.259260362,3.16767003718308
104.270683288574,30.3057861328125,16.15,-5.463994119,-6.063263538,-6.062634927,-5.756204196,-5.444073932,-5.248520608,-5.580391239,-6.062570528,2.52256914530234
104.264724731445,30.3102645874023,14.16,-5.430177749,-5.307773719,-5.660292354,-5.375268644,-5.250487094,-4.909113765,-4.989842826,-5.576401329,3.03065772547398
104.257339477539,30.3101329803467,10.88,-5.082250673,-5.167658744,-5.476051322,-5.07607569,-4.964913871,-4.630691381,-4.708315282,-5.032174475,3.13771726524254
104.269950866699,30.3067760467529,17.35,-5.531067577,-5.420515534,-6.251934196,-5.785176727,-5.313637166,-5.212667877,-5.677653949,-5.859542026,2.94716420238608
104.271224975586,30.3035335540771,7.62,-5.33565631,-5.616690226,-5.708959219,-5.544338503,-4.73780712,-4.300795804,-4.688192342,-4.255499963,2.80793318353316
104.268440246582,30.3136253356934,22.23,-5.180792684,-5.297859376,-5.738374403,-5.30907454,-5.354517375,-4.980864721,-5.156886994,-5.710058215,3.0381155686234
104.267387390137,30.31569481,26.73,-4.94366268,-4.98274561,-5.17749857,-5.110922005,-4.956082628,-4.636568256,-4.969370591,-5.55190747,3.28417729497781
104.259613037109,30.3125820159912,20.4,-5.35391913,-5.370208121,-6.167167413,-5.435151991,-5.020343098,-4.743034974,-4.937034579,-5.336377007,2.98411853720408
104.268516540527,30.3182277679443,26.59,-4.757291177,-4.883569545,-5.037814305,-4.991978734,-4.870726773,-4.511410786,-4.678420847,-5.449248955,3.36496237885063
104.266136169434,30.3161392211914,15.95,-5.005222376,-5.116401397,-5.311338803,-5.194745825,-4.985377087,-4.645019205,-4.819730513,-5.511214168,3.17774708168679
104.269508361816,30.3098411560059,20.24,-5.366692387,-5.348851022,-5.712813678,-5.694584186,-5.257036991,-5.211429587,-5.375366917,-6.013368448,2.99995494493476
104.267845153809,30.3237285614014,12.17,-4.817244875,-4.841886276,-4.952356839,-4.712286561,-4.516008086,-4.081077201,-4.292230928,-4.762768628,3.39935092527809
104.262138366699,30.308536529541,11.83,-5.285123305,-5.553876081,-5.903167893,-5.464008532,-5.103987405,-4.966506472,-4.914927238,-5.512403111,2.8516475463627
104.258361816406,30.3126659393311,22.63,-5.241121919,-5.324806536,-5.530821143,-5.308175112,-5.033847162,-4.650179446,-4.859109922,-5.469113374,3.01788810053961
104.272895812988,30.3018283843994,23.55,-5.515389175,-5.375496689,-6.009538682,-5.64234711,-5.248438405,-5.203165487,-5.305970781,-5.950534436,2.98021057443484
104.269104003906,30.3084850311279,19.98,-5.181443168,-5.294999196,-5.596521887,-5.519720173,-5.142761367,-5.148569957,-5.385096149,-5.926638125,3.04027047569287
104.259300231934,30.3120384216309,20.71,-5.357745499,-5.684280025,-5.27423386,-5.212501874,-4.980760636,-4.628037755,-4.848777302,-5.365192893,2.76183965758326
104.270477294922,30.3058757781982,16.34,-5.46189329,-6.125965087,-6.279797476,-5.756204196,-5.443446615,-5.355202913,-5.729889457,-6.061887191,2.48626437541118
104.259498596191,30.3133029937744,21.73,-5.211188017,-5.466677541,-5.655824829,-5.397014315,-5.101197938,-4.723323458,-5.09328152,-5.440474346,2.91369389195912
104.265510559082,30.3162250518799,13.23,-5.000657239,-5.138025835,-5.434787854,-5.190595041,-5.003613611,-4.87808647,-4.957863616,-5.672859247,3.16080454625872
104.274772644043,30.301929473877,23.22,-5.485064502,-5.319549228,-5.799425279,-5.735363205,-5.802418212,-5.210074216,-5.428554538,-6.059815646,3.02182373084644
